"Maint Activity Name","Equip Pool Name","Asset Id","Item Desc","Location","Maintenance Schedule Id","Plan ID","Plan Name","Plan Desc","Plan Type Cd","Occurrence Cd","Last Maint Dt","Recurring Method Cd","Total Util Qty","Schedule Method","Last Util Qty","Utilization Measure Cd","Next Maint Date","Schedule Date","ACC","Acq Pgm Desc","Acq Pgm Name","APO Name","Asset Sts Cd","Before Util Qty","Central Maint Schedule Flag","Current Meter Reading","Custodian Name","Custodian Nbr","Data Code","Days Before Sched Qty","DOD Serial Nbr","Due Date","Equip Grp Cd","Extended Due Date","Frequency Cd","Include Weekend","Interval","Issue Date","LIN/TAMCN","Maint Acty Desc","Maint Loc","Maint Team Desc","Maint Team Id","Mfr Model Nbr","Mfr Name","Mfr Part Nbr","Next Util Qty","Not In Use","Owning UIC","Priority Cd","Rescission Date","Sched Effective Dt","Serial Nbr","Stock Nbr","Suspend Until Dt","Suspend Util Qty","Type Dsg Desc","Type Dsg Group Cd","Type Dsg Name","UII","Util Qty Frequency","Util Svc Life","Vehicle Grp Cd","Vehicle Type Cd","Waiver","Estbd By","Estbd Date Time","Last Updtd By","Last Tran Date Time"
"5 LRS MINOT","DS - 5 MUNS","AF16B01023","TRAILER,FLAT BED","MINOT AFB","DF-VEHS5 LRS MINOT259678","43AA","INCOMING INSPECTION  #VSCOS","INCOMING INSPECTION","INSP","R","10/06/2025      ","XD","","LM","0.00","","10/06/2026      ","","M - Material Handling Equipment","","","TROY SENGER","U - In Use","","NO","","MUNS PRODUCTION FLT","441VV-MTDS","","42","","","PR - Trailers: Group PR","","M","NO","12","","B407","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB NCE","","","GTFV202-34-24","GLOBE TRAILER","","","NO","FFDYM0","5 - Routine I - 5 days","","","1G9FV3423HB336787","2330016571332","","","","","","LDN003670000949455","","","","","False","HOLEARY","3/1/2023 2:54:50 PM","UNKNOWN","10/6/2025 6:25:29 PM"
"5 LRS MINOT","DS - 5 MUNS","AF16B01023","TRAILER,FLAT BED","MINOT AFB","DF-VEHS5 LRS MINOT259705","35AA","INSP/ WHEEL BEARINGS  #VSCOS","INSPECTION PERIODIC/ WHEEL BEARING INSPECTION/SERVICE, IAW TO 36-1-191, TABLE 3-2, ITEM 1","PREV","R","06/10/2025      ","XD","","LM","0.00","","06/10/2028      ","","M - Material Handling Equipment","","","TROY SENGER","U - In Use","","NO","","MUNS PRODUCTION FLT","441VV-MTDS","","42","","","PR - Trailers: Group PR","","M","NO","36","","B407","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB NCE","","","GTFV202-34-24","GLOBE TRAILER","","","NO","FFDYM0","5 - Routine I - 5 days","","","1G9FV3423HB336787","2330016571332","","","","","","LDN003670000949455","","","","","False","HOLEARY","3/1/2023 1:45:43 PM","SVCGM_DPAS_MAIN TFS159313","6/13/2025 9:02:41 PM"
"5 LRS MINOT","DS - 5 MUNS","AF16B01023","TRAILER,FLAT BED","MINOT AFB","DF-VEHS5 LRS MINOT259835","35AV","INSP/ SEMI-TRAILER STRUCTURAL INSP/  #VSCOS","INSPECTION PERIODIC/ SEMI-TRAILER STRUCTURAL INSPECTION, TO 36-1-191, TABLE 3-2, ITEM 16/ PARA 3.20.2","PREV","R","06/10/2025      ","XD","","LM","0.00","","06/10/2026      ","","M - Material Handling Equipment","","","TROY SENGER","U - In Use","","NO","","MUNS PRODUCTION FLT","441VV-MTDS","","42","","","PR - Trailers: Group PR","","M","NO","12","","B407","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB NCE","","","GTFV202-34-24","GLOBE TRAILER","","","NO","FFDYM0","5 - Routine I - 5 days","","","1G9FV3423HB336787","2330016571332","","","","","","LDN003670000949455","","","","","False","KDAVIS","4/23/2024 11:56:27 AM","SVCGM_DPAS_MAIN TFS159313","6/13/2025 9:02:45 PM"
"5 LRS MINOT","DS - 5 MUNS","AF16B01023","TRAILER,FLAT BED","MINOT AFB","DF-VEHS5 LRS MINOT287207","34AA","SCH PREVENTIVE MAINT INSP  #VSCOS","SCH PREVENTIVE MAINTENANCE INSPECTION, IAW TO 36-1-191, TABLE 3-1 & PARA 3.13.1","PREV","R","06/10/2025      ","XD","","LM","0.00","","06/10/2026      ","","M - Material Handling Equipment","","","TROY SENGER","U - In Use","","NO","","MUNS PRODUCTION FLT","441VV-MTDS","","42","","","PR - Trailers: Group PR","","M","NO","12","","B407","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB NCE","","","GTFV202-34-24","GLOBE TRAILER","","","NO","FFDYM0","5 - Routine I - 5 days","","","1G9FV3423HB336787","2330016571332","","","","","","LDN003670000949455","","","","","False","AREINECCIUS","4/15/2024 10:06:50 AM","SVCGM_DPAS_MAIN TFS159313","6/13/2025 9:02:45 PM"
"5 LRS MINOT","DS - 5 MUNS","AF16B01023","TRAILER,FLAT BED","MINOT AFB","DF-VEHS5 LRS MINOT299037","43AN","INSP/ NCE DATA PLATE INSP  #VSCOS","INSPECTION PERIODIC/ NUCLEAR CERTIFIED EQUIPMENTNCE/ DATA PLATE INSPECTION IAW 36-1-191, TABLE 3-2, ITEM 13,  AFI 63-125 & 24-302","INSP","R","06/10/2025      ","XD","","LM","0.00","","06/10/2026      ","","M - Material Handling Equipment","","","TROY SENGER","U - In Use","","NO","","MUNS PRODUCTION FLT","441VV-MTDS","","10","","","PR - Trailers: Group PR","","M","NO","12","","B407","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB NCE","","","GTFV202-34-24","GLOBE TRAILER","","","NO","FFDYM0","5 - Routine I - 5 days","","","1G9FV3423HB336787","2330016571332","","","","","","LDN003670000949455","","","","","False","LTANG","2/20/2025 9:38:54 AM","SVCGM_DPAS_MAIN TFS159313","6/13/2025 9:02:50 PM"
"5 LRS MINOT","DS - 5 MUNS","AF16B01023","TRAILER,FLAT BED","MINOT AFB","DF-VEHS5 LRS MINOT306977","35AT","INSP/ TRAILER KING PIN INSPECTION  #VSCOS","INSPECTION PERIODIC/ TRAILER KING PIN INSPECTION, IAW TO 36-1-191, TABLE 3-2, ITEM 7/ PARA 3.17.4","PREV","R","06/10/2025      ","XD","","LM","","","06/10/2026      ","","M - Material Handling Equipment","","","TROY SENGER","U - In Use","","NO","","MUNS PRODUCTION FLT","441VV-MTDS","","14","","","PR - Trailers: Group PR","","M","NO","12","","B407","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB NCE","","","GTFV202-34-24","GLOBE TRAILER","","","NO","FFDYM0","5 - Routine I - 5 days","","","1G9FV3423HB336787","2330016571332","","","","","","LDN003670000949455","","","","","False","LTANG","7/23/2025 9:19:48 AM","LTANG","7/23/2025 9:19:48 AM"
"5 LRS MINOT","DS - 5 MUNS","AF16C00101","TRACTOR,WHEELED,AIRCRAFT TOWING","MINOT AFB","DF-VEHS5 LRS MINOT259678","43AA","INCOMING INSPECTION  #VSCOS","INCOMING INSPECTION","INSP","R","09/29/2025      ","XD","7046.000","LM","6548.00","H - Hours","10/01/2026      ","","T - Other Equip","","","TROY SENGER","U - In Use","","NO","7046.00","MUNS PRODUCTION FLT","441VV-MTDS","","42","","","QV - Special Shop Equipment","","M","NO","12","","C355","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB NCE","","","FLTT350-4X2","FORD","","","NO","FFDYM0","5 - Routine I - 5 days","","","1FDWF3GT7GEC27706","1740015891047","","","","","","LDN003670000948323","","8000.00","","","False","KDAVIS","3/2/2023 9:55:02 AM","ZEASON","10/23/2025 5:48:38 AM"
"5 LRS MINOT","DS - 5 MUNS","AF16C00101","TRACTOR,WHEELED,AIRCRAFT TOWING","MINOT AFB","DF-VEHS5 LRS MINOT259695","35AC","INSP/ TRANSMISSION SERVICE  #VSCOS","INSPECTION PERIODIC/ AUTOMATIC TRANSMISSION SERVICE, IAW 36-1-191, TABLE 3-2, ITEM 14","PREV","R","11/03/2023      ","XD","7046.000","LM","5900.00","H - Hours","11/03/2026      ","","T - Other Equip","","","TROY SENGER","U - In Use","50","NO","7046.00","MUNS PRODUCTION FLT","441VV-MTDS","","42","","","QV - Special Shop Equipment","","M","NO","36","","C355","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB NCE","","","FLTT350-4X2","FORD","","8400.00","NO","FFDYM0","5 - Routine I - 5 days","","","1FDWF3GT7GEC27706","1740015891047","","","","","","LDN003670000948323","2500","8000.00","","","False","KDAVIS","3/2/2023 9:42:28 AM","SVCGM_DPAS_MAIN TFS159313","6/13/2025 9:02:41 PM"
"5 LRS MINOT","DS - 5 MUNS","AF16C00101","TRACTOR,WHEELED,AIRCRAFT TOWING","MINOT AFB","DF-VEHS5 LRS MINOT292746","34AA","SCH PREVENTIVE MAINT INSP  #VSCOS","SCH PREVENTIVE MAINTENANCE INSPECTION, IAW TO 36-1-191, TABLE 3-1 & PARA 3.13.1","PREV","R","09/29/2025      ","XD","7046.000","LM","6548.00","H - Hours","09/29/2026      ","","T - Other Equip","","","TROY SENGER","U - In Use","20","NO","7046.00","MUNS PRODUCTION FLT","441VV-MTDS","","","","","QV - Special Shop Equipment","","M","NO","12","","C355","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB NCE","","","FLTT350-4X2","FORD","","6898.00","NO","FFDYM0","5 - Routine I - 5 days","","","1FDWF3GT7GEC27706","1740015891047","","","","","","LDN003670000948323","350","8000.00","","","False","LTANG","7/31/2024 3:01:33 PM","UNKNOWN","10/23/2025 6:45:38 AM"
"5 LRS MINOT","DS - 5 MUNS","AF16C00101","TRACTOR,WHEELED,AIRCRAFT TOWING","MINOT AFB","DF-VEHS5 LRS MINOT292777","35CI","INSP/ PINTLE HOOK/ LUNETTE/ TOWING ATACH #VSCOS","INSPECTION PERIODIC/ ANNUAL PINTLE HOOK, LUNETTE & TOWING ATTACHMENT INSPECTION, IAW TO 36-1-191, TABLE 3-2, ITEM 15","PREV","R","09/29/2025      ","XD","7046.000","LM","6548.00","H - Hours","09/29/2026      ","","T - Other Equip","","","TROY SENGER","U - In Use","20","NO","7046.00","MUNS PRODUCTION FLT","441VV-MTDS","","","","","QV - Special Shop Equipment","","M","NO","12","","C355","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB NCE","","","FLTT350-4X2","FORD","","6898.00","NO","FFDYM0","5 - Routine I - 5 days","","","1FDWF3GT7GEC27706","1740015891047","","","","","","LDN003670000948323","350","8000.00","","","False","LTANG","3/19/2025 1:26:16 PM","UNKNOWN","10/23/2025 6:45:37 AM"
"5 LRS MINOT","DS - 5 MUNS","AF16C00101","TRACTOR,WHEELED,AIRCRAFT TOWING","MINOT AFB","DF-VEHS5 LRS MINOT294497","35AA","INSP/ WHEEL BEARINGS  #VSCOS","INSPECTION PERIODIC/ WHEEL BEARING INSPECTION/SERVICE, IAW TO 36-1-191, TABLE 3-2, ITEM 1","PREV","R","09/29/2025      ","XD","7046.000","LM","6548.00","H - Hours","09/29/2028      ","","T - Other Equip","","","TROY SENGER","U - In Use","15","NO","7046.00","MUNS PRODUCTION FLT","441VV-MTDS","","15","","","QV - Special Shop Equipment","","M","NO","36","","C355","5 LRS MINOT VEHICLE MANAGEMENT FLIGHT","MINOT AFB NCE","","","FLTT350-4X2","FORD","","7598.00","NO","FFDYM0","5 - Routine I - 5 days","","","1FDWF3GT7GEC27706","1740015891047","","","","","","LDN003670000948323","1050","8000.00","","","False","LTANG","9/12/2024 12:52:23 PM","UNKNOWN","10/23/2025 6:45:39 AM"
